Probability_0,Probability_1,Probability_2
1.575490128444486e-06,0.0048663423452328745,0.9951320821646386
0.000168026739833648,0.002241767475783596,0.9975902057843827
4.280897364226421e-20,0.9999999896462429,1.0353757061252757e-08
0.9999991772098309,3.5671239068867177e-23,8.227901691048239e-07
0.9999999036936122,4.904953901295906e-24,9.630638790404324e-08
3.130857698142163e-13,0.9984040363932974,0.0015959636063895655
0.019971768118500172,1.841165008093057e-05,0.9800098202314188
0.9999997742080643,1.1519837956669971e-23,2.257919357569619e-07
6.983870103590522e-24,0.9999999989979416,1.0020583711462094e-09
3.3700293514359924e-12,0.9986304571663657,0.001369542830264292
0.9963874559188124,3.280186211346835e-13,0.0036125440808594668
1.3851037913085578e-15,0.9999903719186901,9.628081308523018e-06
4.535103397229432e-15,0.9998974483945758,0.00010255160541974434
1.0817596919542418e-13,0.9998780768745874,0.00012192312530440997
1.9134373014886903e-13,0.999044702083867,0.0009552979159416914
0.9996927364371848,8.989156905924696e-15,0.00030726356280638586
2.1851143294557048e-05,0.00018459929860382358,0.9997935495581015
3.0207402076973386e-18,0.9999985879629326,1.412037067290026e-06
0.0005140638795208078,0.00034648951403863626,0.9991394466064405
0.0001548603078435322,2.642062631113239e-05,0.9998187190658452
0.0001233604991722962,2.0626960429006785e-06,0.9998745768047848
1.6984386395881267e-06,0.030635506896150015,0.9693627946652105
6.102254173128007e-16,0.9999442742379292,5.572576207014263e-05
1.8177491623317256e-16,0.9999939271783016,6.072821698219416e-06
0.9925882607484338,4.7597541536616274e-12,0.007411739246806648
6.72384763455864e-10,0.9874942143536659,0.012505784973949333
3.3916810935656726e-07,0.019655533637162735,0.980344127194728
0.9999988453746684,6.077508738271477e-22,1.1546253314703405e-06
0.9999961862429745,1.7706662552303255e-22,3.8137570254491503e-06
1.4088704070959664e-20,0.9999999899752098,1.002479026485205e-08
0.2925760097335598,2.4012857847325186e-09,0.7074239878651545
0.9999999985730763,2.850980383073541e-28,1.426923618861737e-09
3.1980386204375335e-26,0.9999999999886626,1.1337290083507806e-11
0.0001572043311099484,0.00032106816721539613,0.9995217275016748
0.9999999894528727,4.0591892063702696e-25,1.0547127352204388e-08
6.526717966005615e-20,0.9999999836524252,1.634757480361077e-08
0.9995843792521913,1.7655384076944576e-16,0.00041562074780845216
3.610577402092697e-20,0.999999978621227,2.1378772957510352e-08
0.985542047986316,9.891862158202344e-14,0.014457952013585169
0.18738249307418703,6.870543254733114e-09,0.8126175000552698
1.3963963018116767e-07,0.42616496648376445,0.5738348938766052
0.00034772461526800196,0.00044515462036874586,0.9992071207643631
6.360620230318148e-10,0.7898536240380947,0.21014637532584327
5.680007617760786e-10,0.9755220241902434,0.024477975241755906
2.9367067078305264e-09,0.9570529721793833,0.04294702488390985
0.9999999781553639,3.7834292114261063e-25,2.1844636051364767e-08
2.452855735506057e-05,2.3541904817068313e-05,0.9999519295378279
0.9999305121085338,2.564556216677089e-16,6.948789146599267e-05
0.0023258478638404,2.1393708471482387e-07,0.9976739381990749
1.1246048634745053e-12,0.9981661546734637,0.0018338453254116616
0.9998341663450914,2.796835350189947e-16,0.0001658336549083519
0.9739960160585022,3.6003255120536336e-11,0.026003983905494587
4.4339149870156184e-16,0.9999659122488184,3.4087751181114186e-05
3.297043216880582e-09,0.9828114420058925,0.01718855469706423
0.9999997677245973,1.9222454266516856e-23,2.3227540261553875e-07
4.905309642034273e-07,0.018174872345062393,0.9818246371239735
5.200894225053459e-05,2.1625735489167003e-05,0.9999263653222602
2.1015594904410657e-17,0.9999909437976293,9.056202370712303e-06
0.012694634262477808,1.2203476168476641e-08,0.9873053535340461
0.006145527370359607,9.247547267735616e-07,0.9938535478749136
0.00022450534013509498,1.1845809678461807e-05,0.9997636488501864
0.9999999997604678,3.544154460777795e-29,2.395321191603689e-10
1.1611885880278047e-24,0.9999999999239686,7.603135961247514e-11
0.9974601170804784,1.5670784184548293e-14,0.002539882919505831
9.971303202570874e-07,0.016044129753496936,0.9839548731161828
1.160813564971735e-16,0.999996903702954,3.096297045717274e-06
1.6896067747581073e-10,0.9885126278088386,0.011487372022200563
0.9952690487638249,5.210459502176662e-15,0.004730951236169638
0.9999753129677441,4.17741781165217e-19,2.4687032255804204e-05
4.761656769854841e-14,0.9998969310720356,0.00010306892791699981
0.000192243536771633,1.0178033304752658e-06,0.9998067386598978
2.342775633326748e-09,0.9693172228873569,0.030682774769867405
1.808906647146412e-11,0.9782814085058581,0.021718591476052693
3.3480140640034203e-16,0.9999952056152515,4.794384748066198e-06
0.005834820745078374,6.224143618234278e-07,0.9941645568405598
0.001095398962996303,6.008034655771977e-06,0.9988985930023478
2.7743753552034083e-21,0.999999996860949,3.1390509607816596e-09
0.14268692138952305,1.070399135692487e-07,0.8573129715705634
0.9998801631521638,2.0554623216744602e-17,0.00011983684783611987
1.887721617554692e-22,0.999999999372498,6.275020563922751e-10
0.9999999956423886,1.551373031480284e-25,4.357611410770412e-09
0.9984461455383821,1.5693133841828164e-13,0.001553854461461016
4.1471454434884414e-12,0.9976402147726043,0.0023597852232485144
0.016394557937438676,3.249140943844962e-07,0.9836051171484669
1.2437035756475628e-16,0.999998972515565,1.0274844347095072e-06
7.421828130767843e-24,0.9999999993852269,6.147731400319331e-10
0.5591390769152461,5.905141835761098e-10,0.44086092249423964
0.9999999471873692,9.945488093458089e-24,5.281263071392679e-08
9.473241170727456e-19,0.9999999391884234,6.081157641831764e-08
7.408613966370409e-06,0.0012108205443034732,0.9987817708417301
0.03214039358242659,1.1496774819090192e-06,0.9678584567400915
0.9945697953133523,2.44861400131505e-13,0.0054302046864028106
1.7110522756929863e-11,0.9949764217961508,0.005023578186738699
5.259187323357458e-21,0.9999999877129183,1.2287081589565857e-08
3.6616277553573116e-24,0.9999999998216884,1.7831162776866686e-10
7.792871913113487e-14,0.9999075048786514,9.249512127057477e-05
3.520799951785287e-27,0.999999999998477,1.522912750638594e-12
0.999999951475321,4.631167176776957e-24,4.8524678927805304e-08
5.369800076680737e-13,0.9993695647670751,0.0006304352323878997
1.4016081440993947e-08,0.8682367109951534,0.1317632749887652
5.70432158746069e-10,0.7167693812264407,0.2832306182031271
1.755287611227311e-16,0.9999816566628061,1.8343337193635563e-05
3.371017379039764e-05,0.0006217680204447572,0.9993445218057649
0.9728963626222318,2.06467805542767e-13,0.027103637377561822
5.0525715857858446e-05,0.0005726106598667108,0.9993768636242754
2.735141120586717e-20,0.9999999955590391,4.440960987335581e-09
0.9999980159616397,4.2312474957585156e-20,1.984038360167169e-06
0.0009808189162494596,0.00027598839657403654,0.9987431926871765
1.2276311768165936e-08,0.52071625745533,0.47928373026835813
6.720706357508631e-05,0.000830216653924866,0.9991025762825001
1.151927791778401e-06,0.003674494779340899,0.9963243532928673
0.9997429235179828,6.68636419778468e-16,0.0002570764820165601
0.026680408204648648,5.205775935545031e-07,0.9733190712177577
2.985995174112547e-05,0.004042770078738286,0.9959273699695206
0.9999999523425969,2.85729334656181e-25,4.765740318079652e-08
2.5224472666503378e-05,0.0006451841568111858,0.9993295913705222
2.3610138344029498e-17,0.9999989590102197,1.0409897803511276e-06
0.9999996390112169,2.1606052784460162e-23,3.609887830205874e-07
1.2889336426345808e-18,0.9999995669091141,4.330908859816973e-07
0.9999999953580525,1.9352884278905177e-26,4.641947425810268e-09
0.0020456623787797525,5.058452361883655e-07,0.9979538317759841
3.05563430017829e-24,0.9999999999423439,5.7656133337226726e-11
0.9982049092966971,4.2752129990879546e-16,0.0017950907033023723
0.9979154423225655,9.142610174942869e-13,0.0020845576765203106
0.993563499189214,1.0901374526529671e-12,0.006436500809695885
0.9999999996762705,3.449291376457211e-30,3.2372937747890963e-10
1.7545810280702677e-20,0.9999999768891391,2.3110860903328507e-08
0.9999982264080783,1.373690718375018e-20,1.7735919216348597e-06
7.71509841218528e-26,0.9999999999867502,1.3249745579414295e-11
0.999999999945629,3.924404537405473e-30,5.43709317617729e-11
7.985040139126992e-10,0.9729895335890878,0.027010465612408274
0.9997667783940337,1.027003265567446e-18,0.00023322160596634363
0.0003436271062178223,0.0001380011589564574,0.9995183717348257
6.0149546840900205e-06,0.014904813187955761,0.9850891718573601
0.005380927227184752,5.2229923810833244e-08,0.9946190205428914
0.9999999996064828,1.2097503007826768e-29,3.935171337062778e-10
2.1804977562611293e-12,0.9931528169090516,0.006847183088767948
2.4442449089099307e-11,0.9953125187459997,0.004687481229557814
0.9999999944515443,9.520188887413141e-28,5.548455654771326e-09
0.9999999995866367,9.634818577355875e-30,4.1336344206008823e-10
0.0019823753339566915,5.977378356884671e-06,0.9980116472876864
0.9933795422819639,3.2527757276530903e-12,0.006620457714783254
0.8607089452733829,1.3061092944528664e-11,0.13929105471355607
1.7237973442915732e-09,0.7165870097318672,0.2834129885443355
0.9999992717328271,6.447700158031707e-21,7.282671728148201e-07
0.0028113955430303476,4.293773843920481e-05,0.9971456667185306
0.9874251147175221,7.664796874636514e-13,0.012574885281711214
6.743336331434833e-07,0.02240245059116831,0.9775968750751985
0.002036151815645801,2.0485332632727667e-06,0.9979617996510909
1.7916888326551295e-05,0.04184161855705443,0.958140464554619
0.9993000158513281,7.819430404109945e-16,0.0006999841486710292
0.9811919809226141,3.7914339091418535e-12,0.018808019073594688
1.4701262336857869e-09,0.8828612788931753,0.1171387196366984
3.1077202036848285e-05,0.023303525569938907,0.9766653972280243
2.2507691013182395e-26,0.9999999999960885,3.911467570121585e-12
1.0216574414690705e-06,0.05698233289126088,0.9430166454512977
1.15347493379715e-25,0.9999999999951215,4.8785016006811965e-12
0.9999999995362976,4.6510683739970934e-29,4.637024556935405e-10
1.0050523822959311e-15,0.9999787162291189,2.1283770879965323e-05
0.9991510968901801,4.209820213521578e-16,0.000848903109819328
1.1108155874145549e-11,0.9987747403310165,0.0012252596578753794
0.008040771239558526,2.9785068478411493e-05,0.991929443691963
0.9961712278149806,5.923754901562175e-13,0.0038287721844270112
2.6854296908366558e-27,0.9999999999984368,1.5632444001203903e-12
6.491368564217979e-12,0.9990220447016791,0.000977955291829621
1.5815661417151895e-20,0.9999999645656222,3.543437781102223e-08
0.9999492889001252,3.8387820408862735e-18,5.0711099874634824e-05
3.912128641377012e-18,0.9999995392829255,4.6071707448246334e-07
1.2029714045994465e-06,0.06113628686018399,0.9388625101684113
0.9999812266888277,3.035863304004229e-19,1.877331117229031e-05
1.644362069180053e-05,0.04946012683461016,0.9505234295446979
5.181902936950452e-06,0.008509215061662249,0.9914856030354009
6.244080627966296e-27,0.9999999999992619,7.380322369104216e-13
0.0013167740490650144,1.3097274516535866e-06,0.9986819162234833
0.986101667006927,3.4099756105268825e-12,0.013898332989662978
0.2639599647819445,3.003479033368302e-08,0.7360400051832651
0.999999985307771,1.3642494958846178e-26,1.469222903486822e-08
2.4640192463644555e-07,0.8404380215012786,0.15956173209679675
5.787228065199922e-12,0.9972781456456452,0.0027218543485676297
0.010123810599799865,1.7317955857436042e-07,0.9898760162206415
0.9999978162478845,1.7658873036742576e-21,2.183752115413821e-06
0.006334495758663956,1.0623018508239616e-06,0.9936644419394853
0.999999236893015,4.864568261499661e-23,7.631069849300333e-07
3.6100971671403393e-26,0.9999999999352667,6.473335575138412e-11
7.01283034759071e-14,0.9971561934880947,0.0028438065118350894
9.571822058985914e-12,0.99915081829383,0.000849181696598313
3.275000507930964e-23,0.9999999990076833,9.923166127003492e-10
0.9954037963061312,6.552053270155778e-14,0.004596203693803343
8.679574823454718e-20,0.9999998256521703,1.7434782980256653e-07
0.9999999956950227,6.714150521217652e-28,4.304977168035343e-09
1.3858133870260493e-21,0.9999999854750943,1.4524905767681154e-08
1.374138096550033e-06,0.01747816515819622,0.9825204607037072
1.2047734624115735e-05,0.038258654746018445,0.9617292975193573
2.6195269313451996e-12,0.9986987092454178,0.001301290751962606
6.98964880871782e-18,0.9999994571366668,5.428633330427572e-07
5.129109330814981e-27,0.9999999999976616,2.338273487856278e-12
0.9999998884609544,5.216364940743938e-26,1.1153904554139426e-07
5.351851935422432e-05,2.822968184640585e-05,0.9999182517987995
6.794181429370618e-10,0.9796797218298939,0.02032027749068798
3.355753660784129e-10,0.9243138251416135,0.07568617452281101
0.00034738608367990896,0.0005359665132310253,0.9991166474030889
0.9979557082395419,7.501082917476747e-13,0.0020442917597079005
6.011930256305885e-15,0.9999765581457661,2.3441854227937902e-05
1.6367942085396963e-06,0.09677850030297874,0.9032198629028126
0.9999382673255856,2.0393141008831735e-17,6.173267441446898e-05
1.1986982629877637e-09,0.8850684536154863,0.11493154518581544
0.997920270649553,1.1969481465001575e-13,0.002079729350327218
0.999950654759367,3.1226486405850448e-18,4.9345240633036124e-05
0.9999813597482407,1.2217782008539052e-20,1.8640251759281548e-05
6.5311198935446346e-09,0.9608136624770188,0.03918633099186119
2.4292292151179373e-22,0.9999999972913209,2.70867895718394e-09
1.8371070684364347e-19,0.999999771018764,2.289812360031297e-07
0.9999994661453845,6.448241868505909e-22,5.338546153972182e-07
0.912343882231122,4.6814180734301084e-11,0.08765611772206379
9.698049868899325e-09,0.6182943305372145,0.3817056597647355
3.729222305787357e-21,0.9999999888374397,1.1162560329950742e-08
4.452720275875864e-28,0.9999999999986531,1.3469667586453396e-12
2.935803866786298e-13,0.9987821546234458,0.0012178453762607007
0.5961424132329466,6.233622746492458e-10,0.40385758614369105
1.4888806375283856e-22,0.9999999991212867,8.787134248934844e-10
0.9969855851626483,1.2766354549953775e-14,0.0030144148373387027
4.1258154508621055e-15,0.9999304916762594,6.950832373632514e-05
0.9999999983959589,3.3094852139615277e-28,1.6040411272493923e-09
0.9998982922585005,1.1155522284114767e-17,0.00010170774149957628
0.9943505615099778,4.862406440131453e-13,0.0056494384895359575
4.7366330870481756e-05,0.013923318767450328,0.9860293149016791
3.5167550448718674e-15,0.9999722584175547,2.7741582441807438e-05
0.0031919606172403,6.260103299121151e-08,0.9968079767817268
0.9999999996845239,3.360344227159825e-29,3.1547614152735933e-10
5.024428891684376e-20,0.9999999911547758,8.845224284945157e-09
2.0047723040676e-07,0.6037292577126993,0.3962705418100703
8.718537250790325e-21,0.9999999805435612,1.9456438661493503e-08
2.612605126925657e-09,0.9565810635198393,0.04341893386755548
0.9999999424599946,2.7901514962942402e-24,5.75400054802059e-08
1.488663468085467e-15,0.9999708946302315,2.910536976690495e-05
6.145144989273043e-08,0.03577931788276646,0.9642206206657836
2.14470403835045e-12,0.9995149525371043,0.00048504746075084737
2.478090626992481e-22,0.9999999995118454,4.881546206340158e-10
0.286950225983415,3.753576419966935e-09,0.7130497702630085
4.293108321097092e-20,0.9999999864742304,1.3525769727077216e-08
8.847834950938354e-08,0.5733240638185161,0.4266758477031345
1.26606549483992e-09,0.9544142219618019,0.04558577677213262
0.0003034817688006549,4.924339539158509e-06,0.9996915938916602
0.0001374659598457776,0.00024996843945434194,0.9996125656006999
0.0007231733882080331,4.995896995737939e-07,0.9992763270220923
1.1428763134060175e-19,0.999999964351452,3.564854795103121e-08
0.0005445261810164397,1.335254420996476e-05,0.9994421212747736
3.7918941570930385e-09,0.8911261653984734,0.10887383080963246
1.6729358111354527e-07,0.7493986491914391,0.25060118351497995
8.167577414967012e-05,0.0006589983644029611,0.9992593258614473
1.1661560151532643e-12,0.9991347103153203,0.0008652896835136509
4.322887278874715e-22,0.9999999935823258,6.417674108433981e-09
0.9999928757966193,5.08462938000083e-20,7.1242033806472495e-06
3.384707989671302e-12,0.9988204345898372,0.0011795654067783495
0.9999998755429222,5.554159528868405e-26,1.2445707783264858e-07
9.25873635144609e-09,0.9253732393882426,0.07462675135302116
0.0010067827600212635,2.243486018067936e-06,0.9989909737539606
0.9999999862175308,5.162467452376988e-25,1.3782469159959186e-08
4.06619922941066e-14,0.9999254313966701,7.456860328932046e-05
1.0221396514005365e-06,0.045911614896023606,0.9540873629643251
2.2080239670419747e-17,0.9999990015822277,9.984177724010838e-07
0.9999999618719423,1.0158969313355689e-25,3.812805767199561e-08
0.9999996137777385,2.1473283231843645e-25,3.8622226158628425e-07
0.9999999781396227,2.2941718422369173e-26,2.1860377254825742e-08
0.9999999995794988,1.9211549763206362e-28,4.2050114442981714e-10
1.0076455011735297e-26,0.9999999999974258,2.574270861570973e-12
5.612869680478802e-22,0.9999999970674629,2.932536988663023e-09
0.001037180687245272,7.863463710777235e-05,0.998884184675647
3.1508268060593695e-09,0.9411042661200907,0.05889573072908255
0.999999797791221,1.687155215297489e-24,2.0220877897145078e-07
1.144293925562577e-05,0.12161451115244755,0.8783740459082967
4.783282905218216e-05,0.0015352547366616696,0.9984169124342862
0.008049097241744947,8.775577005198691e-07,0.9919500252005545
0.9999985491272299,4.719218827696276e-21,1.4508727701427425e-06
5.316854808308616e-08,0.6044168607334957,0.3955830860979564
2.4727638923711156e-17,0.9999951091067513,4.890893248686096e-06
0.9999999998370426,6.885259440365134e-29,1.6295734625441018e-10
0.9999876377626692,8.19274598697825e-20,1.2362237330747983e-05
1.0340435860410473e-10,0.9439723594134266,0.056027640483169126
0.9671391325501465,1.7984041712369034e-12,0.03286086744805517
3.235146628785052e-16,0.9999984012839892,1.5987160105442145e-06
0.00017542400650634378,9.886560129253589e-06,0.9998146894333644
1.3353298490255524e-14,0.999946081243056,5.39187569306438e-05
0.9958292984452675,2.7701934469013004e-14,0.004170701554704788
3.559688965010629e-05,0.0004110418492011346,0.9995533612611488
0.0010209106581499392,4.4317032670732145e-06,0.9989746576385831
0.9589168112289258,3.927781161967204e-11,0.04108318873179648
3.800593546993316e-08,0.743209575019112,0.25679038697495254
0.004053799587757873,7.844430857895057e-07,0.9959454159691564
2.079909358974614e-06,0.012588354349531176,0.9874095657411098
6.511076777710641e-05,3.7686889309867214e-05,0.999897202342913
0.08229390868062347,4.721034432469065e-08,0.9177060441090322
3.824651785325769e-06,0.0010948394539695937,0.998901335894245
3.0276146757241372e-05,0.009731100015984387,0.9902386238372584
1.2923481930572984e-09,0.9752732082868579,0.024726790420793957
3.0892356331454675e-18,0.9999994125666432,5.874333567514552e-07
2.947188029229167e-08,0.575158718858329,0.4248412516697908
0.9991085304486633,5.435186976808148e-16,0.0008914695513362957
0.06079629616588631,1.1609261715967478e-07,0.9392035877414965
7.160382353584328e-09,0.8853472022174671,0.11465279062215063
9.732700464646127e-16,0.999990151742639,9.84825735998227e-06
0.00466709392334087,1.605437795322497e-07,0.9953327455328795
2.1328668458792886e-05,0.006758760137846975,0.9932199111936943
1.8317658838223243e-16,0.9999966133147813,3.3866852184505585e-06
0.9999999991728186,7.366806090456594e-30,8.271814796655176e-10
3.6628268737692858e-06,0.008759874678346718,0.9912364624947795
0.14322896849093056,4.564150785734791e-08,0.8567709858675616
3.705835805601868e-05,0.0025424128228715287,0.9974205288190724
0.9999999726759551,7.502033416722645e-26,2.7324044951549525e-08
8.42155276316619e-06,0.007763385186018336,0.9922281932612185
1.3257883006336354e-14,0.9999448007428707,5.519925711590516e-05
0.9999999228251517,2.911488709605409e-24,7.717484832074565e-08
0.027608206525074563,3.934755857013452e-07,0.9723913999993397
3.9614664816950647e-13,0.9996302651447746,0.00036973485482909356
2.695792246143044e-18,0.9999988393506238,1.160649376149415e-06
0.9999936573907764,3.351961165382285e-20,6.342609223507765e-06
4.182302503340848e-14,0.9996258331573591,0.00037416684259929497
4.9642584141975146e-14,0.9995283690170795,0.00047163098287083226
0.0028964141198564194,1.3074613931050522e-06,0.9971022784187504
2.5872907512671086e-07,0.1271034550848842,0.8728962861860406
0.9999999997944209,5.67022226225891e-30,2.0557921182845446e-10
0.00013136786300938267,0.0167006445137326,0.9831679876232581
0.051089839952073106,2.985366637988142e-07,0.948909861511263
2.8969153814578455e-23,0.9999999994964046,5.035954195101628e-10
8.311955874174518e-07,0.00014558127129572838,0.9998535875331169
0.9999986539148463,7.173123904034429e-23,1.3460851537352372e-06
0.9988948018361746,2.5029219507030173e-16,0.0011051981638252248
0.9997277732020332,8.208863180908418e-17,0.00027222679796679684
9.552060278659037e-26,0.9999999999867233,1.3276691495201184e-11
0.999874192605173,2.609369152765691e-18,0.00012580739482706874
2.094369920820326e-08,0.9621323673784743,0.037867611677826464
0.999999999890304,1.3840214399927757e-29,1.0969594605136561e-10
0.9999551024133789,5.484737711595801e-17,4.4897586621028264e-05
0.0538999600278843,4.2852688456047905e-08,0.9460999971194273
1.0915217739022386e-12,0.9970896168543661,0.002910383144542414
0.9999999358037216,5.610114656851925e-25,6.419627845582687e-08
3.5586920658142127e-19,0.9999995512268063,4.4877319373344943e-07
2.557834711976625e-05,0.00040188613634506215,0.999572535516535
0.988636045514003,4.876530125249574e-13,0.011363954485509512
1.3681399307448643e-06,0.014585605662043293,0.9854130261980261
0.9999999726177317,3.1633027241881022e-24,2.73822684441173e-08
3.495720881952119e-07,0.3600883164034219,0.6399113340244899
0.9999999952561462,1.0613653641588932e-27,4.743853744311509e-09
7.5248339895955e-16,0.9999891103558878,1.0889644111435878e-05
4.9841601126820216e-11,0.9926438065305603,0.007356193419598072
0.008727718429297862,1.624934284859085e-07,0.9912721190772736
0.9999999454973104,9.479566109365387e-25,5.4502689709552226e-08
0.9999941189702869,5.579059884258928e-20,5.881029713072989e-06
4.912457481806678e-05,0.002023935624395823,0.9979269398007862
7.980584429230878e-25,0.9999999999253288,7.467113721235227e-11
1.1870569218239026e-11,0.9458047137615739,0.05419528622655534
8.118857303794196e-16,0.9999904611586008,9.538841398291891e-06
7.381499274984424e-11,0.9936574690760879,0.006342530850097196
0.006533413311776965,1.0075737233929466e-06,0.9934655791144997
0.12388237516096852,1.435078804091292e-08,0.8761176104882434
1.2118135480605379e-14,0.9998641664085268,0.00013583359146099663
0.9999934156273071,4.2995508471228326e-20,6.584372692827815e-06
0.9999854492893084,1.182334034787709e-20,1.4550710691675048e-05
0.9999981081412197,5.277915426057761e-22,1.8918587802195349e-06
0.9999337029911182,4.099072835499447e-18,6.629700888191707e-05
0.9998675982619152,4.018459898425556e-17,0.00013240173808488724
0.9987735944551052,2.173776181655694e-14,0.001226405544873113
4.5658252856878997e-10,0.5888203475955246,0.41117965194789297
0.9999518681011745,1.1836574490707984e-18,4.813189882544944e-05
0.9999999985635648,4.1091964885789565e-28,1.4364352702909679e-09
9.117887778365327e-06,0.0447465329571449,0.9552443491550768
0.9999999885816501,7.36980482219304e-26,1.1418349914472846e-08
1.948247668785367e-28,0.9999999999991227,8.773334435352162e-13
1.1467900954923146e-20,0.9999999857069961,1.4293003837674476e-08
0.999999194164568,2.2219156354238866e-23,8.058354320925366e-07
0.9999999123585098,2.393227550585086e-25,8.764149008840397e-08
0.998798671855018,2.828451092296521e-15,0.0012013281449792185
7.585659934306935e-06,0.011240094654059585,0.9887523196860061
0.9965724694944816,2.1742546729898275e-15,0.0034275305055160936
0.007285905367258244,2.165581536225052e-07,0.9927138780745882
1.2722736220288313e-22,0.9999999995126576,4.873423494079739e-10
0.9999731180859043,1.1181422023108578e-17,2.688191409567506e-05
5.490755261960161e-10,0.9237034515723749,0.07629654787854963
2.200280141228632e-06,0.00861669893059509,0.9913811007892638
5.457687640743499e-05,0.001336409168714872,0.9986090139548778
0.9999999865735003,9.613094012560175e-26,1.3426499634201671e-08
8.297215894544947e-14,0.9997325827102111,0.0002674172897059507
0.02221246167128526,5.660902317609226e-07,0.977786972238483
0.0005025633301560738,1.8739622855271176e-07,0.9994972492736154
6.305425426120426e-05,0.0013148841016402148,0.9986220616440986
3.504995666263437e-17,0.9999993565574027,6.434425973601851e-07
0.9999512205952364,4.449506612967839e-18,4.877940476363655e-05
0.9999999984062637,2.7957105949043483e-29,1.593736217777293e-09
0.00037842686610818404,4.046433289093684e-05,0.9995811088010008
5.174441412642913e-06,0.0005223005156499688,0.9994725250429375
2.0868373103345554e-24,0.9999999997543048,2.4569518613937894e-10
7.631695399966198e-17,0.9999982603482743,1.7396517257470798e-06
0.9994499049250827,5.1836499172597e-14,0.0005500950748653016
2.2263158121871687e-24,0.9999999999079145,9.208542545454599e-11
0.9997957604247562,5.0268056342709505e-18,0.0002042395752439545
1.3761156230084166e-16,0.9999975031146086,2.4968853912188634e-06
0.999999986983658,5.077108932051346e-27,1.3016341989463706e-08
0.00020660204275923093,0.0006154932757617427,0.9991779046814789
0.0001653575112393896,0.003083030883751331,0.9967516116050092
0.0001634806853638736,0.00010027984318020595,0.999736239471456
0.003869668764283733,1.4521183829155407e-07,0.9961301860238779
0.0011701096515311638,6.223980903350162e-06,0.9988236663675655
0.9999999996643232,3.94077201211379e-30,3.3567684742755644e-10
0.9998154774839684,8.796389055978659e-17,0.0001845225160315568
0.00014601726063594953,0.000860943840865041,0.9989930388984989
0.999997736162439,1.997091437312526e-20,2.263837561081524e-06
6.780860546910106e-16,0.9999918145107823,8.185489216919993e-06
1.061237096457047e-08,0.7553106290686886,0.24468936031894048
0.9991931197192132,5.244888996448017e-16,0.0008068802807863961
4.951141360586926e-15,0.9999278502902481,7.214970974699208e-05
3.019399269259464e-16,0.9999984889654104,1.5110345892094484e-06
0.0025631782801449968,1.6832178716670078e-05,0.9974199895411383
1.4072561054772128e-05,0.029619241657355477,0.9703666857815897
0.9672993545804225,3.167847727329392e-11,0.03270064538789916
2.31836832226278e-09,0.922352326405431,0.0776476712762007
0.010866819340086669,3.628149991025563e-08,0.9891331443784135
3.805447231637829e-12,0.9980201990781483,0.00197980091804626
1.777504108741793e-06,0.049099074061703496,0.9508991484341877
0.008660841875699186,7.377174610539364e-08,0.9913390843525547
4.065026770451357e-28,0.999999999999607,3.9306324244517075e-13
0.9999892849775253,1.618105940360881e-19,1.0715022474779189e-05
0.999993197567751,1.887251987409826e-18,6.802432249068414e-06
3.1826139075597233e-12,0.9997621887249969,0.00023781127182033617
0.9995753764665677,4.72347420457276e-14,0.0004246235333850994
0.010237576219977193,1.2437491881609589e-06,0.9897611800308347
9.95486871698256e-11,0.998971660051897,0.0010283398485544497
2.489546665250701e-06,0.008207236197101087,0.9917902742562337
5.800552472952741e-17,0.9999984027318027,1.5972681973828327e-06
0.001303198503176151,1.8928929481850213e-05,0.9986778725673421
4.300448907905192e-16,0.9999843771535767,1.562284642284573e-05
0.9997227734689295,3.674429387402541e-16,0.00027722653107005213
0.004534280918883019,1.091435497226635e-06,0.9954646276456198
2.2633539740640186e-15,0.99999021964416,9.780355837719907e-06
0.03125104509501016,4.4440051780093355e-07,0.9687485105044721
1.2659595244354318e-25,0.9999999999696201,3.037984143732274e-11
0.9999999837503044,8.09729465364255e-27,1.6249695548152447e-08
0.00270403346903649,1.0035702080839915e-05,0.9972859308288826
0.9850910323832669,5.502377688362418e-13,0.014908967616182673
5.9525125435019534e-08,0.34999743564649577,0.6500025048283787
3.8335700022280294e-10,0.9702520926559115,0.029747906960731527
4.220965663502855e-05,0.0002716950508551558,0.9996860952925097
0.9986443049202022,1.420815326690251e-14,0.0013556950797836988
1.7404909872624568e-24,0.9999999999394502,6.054985210192305e-11
0.9884864022976707,9.766253220805464e-14,0.011513597702231563
2.2543846727288257e-14,0.9995873171724703,0.00041268282750708287
3.982943766887504e-12,0.99799638055993,0.002003619436086824
6.781513002190306e-10,0.9632188413245512,0.03678115799729759
0.9999551011031683,2.4675262719426052e-18,4.489889683164246e-05
0.015939423701096,1.5260160126755874e-08,0.9840605610387438
0.0004608373585418769,0.0014855782950354748,0.9980535843464227
0.9999999468692701,5.500351075426525e-23,5.313072980605543e-08
0.9999999995189479,2.1097813865532672e-30,4.810521548008418e-10
7.879748869663712e-23,0.9999999967304918,3.2695082540823022e-09
0.9999968907181526,3.0285782578543494e-21,3.109281847514235e-06
5.110415687546576e-05,0.000758234061801481,0.9991906617813231
2.4024204723214176e-12,0.9917764850085681,0.008223514989029495
9.145288435062706e-28,0.9999999999975304,2.4694885479463563e-12
1.7319194827439593e-07,0.1759151218965147,0.824084704911537
